3.838e-05,5.569e-05,7.711e-05
5.931e-05,3.547e-05,0.00013897
8.121e-05,0.0001286,0.00017698
2.247e-05,4.228e-05,4.186e-05
1.298e-05,4.564e-05,7.301e-05
1.904e-05,4.901e-05,8.719e-05
2.51e-05,5.237e-05,0.00010137
3.116e-05,5.574e-05,0.00011555
4.774e-05,2.495e-05,5.149e-05
2.364e-05,3.044e-05,0.00019427
2.51e-05,2.217e-05,0.00018938
2.655e-05,1.492e-05,0.00018449
2.8e-05,1.247e-05,0.0001796
2.945e-05,1.001e-05,0.0001747
3.091e-05,7.56e-06,0.00016981
1.181e-05,1.039e-05,5.292e-05
1.355e-05,1.784e-05,0.00013545
2.929e-05,4.723e-05,0.00016315
8.46e-06,1.345e-05,9.256e-05
7.36e-06,1.361e-05,7.946e-05
6.26e-06,1.376e-05,6.636e-05
5.16e-06,1.391e-05,5.326e-05
1.811e-05,2.805e-05,0.00013589
2.207e-05,4.146e-05,5.243e-05
1.978e-05,1.582e-05,3.684e-05
0.00012487,1.902e-05,5.133e-05
9.303e-05,3.543e-05,5.165e-05
6.119e-05,5.183e-05,5.196e-05
2.935e-05,6.824e-05,5.227e-05
2.65e-05,1.084e-05,5.158e-05
8.79e-06,8.746e-05,7.414e-05
6.224e-05,4.77e-05,5.042e-05
5.997e-05,3.966e-05,4.834e-05
5.771e-05,3.161e-05,4.626e-05
5.544e-05,2.357e-05,4.419e-05
5.317e-05,2.128e-05,4.211e-05
5.091e-05,1.211e-05,4.003e-05
3.328e-05,1.026e-05,4.55e-05
0.00015149,6.95e-06,7.643e-05
0.000106,1.124e-05,5.765e-05
6.05e-05,1.553e-05,3.887e-05
1.501e-05,1.983e-05,2.008e-05
5.058e-05,8.55e-06,5.762e-05
4.926e-05,8.82e-06,2.564e-05
6.155e-05,9.25e-06,2.336e-05
1.75e-05,1.094e-05,3.305e-05
3.5e-05,9.99e-06,2.761e-05
5.251e-05,9.04e-06,2.217e-05
6.464e-05,4.08e-06,4.088e-05
4.717e-05,1.82e-05,1.308e-05
3.466e-05,2.101e-05,5.159e-05
1.586e-05,4.09e-06,5.72e-05
1.743e-05,9.2e-06,4.972e-05
1.9e-05,1.431e-05,4.224e-05
2.057e-05,1.942e-05,3.476e-05
1.988e-05,4.91e-05,4.814e-05
1.631e-05,1.705e-05,2.62e-05
2.681e-05,1.788e-05,2.761e-05
1.79e-05,2.57e-05,1.753e-05
2.076e-05,2.167e-05,1.73e-05
2.361e-05,1.763e-05,1.707e-05
2.646e-05,1.36e-05,1.684e-05
1.937e-05,9.57e-06,1.201e-05
2.33e-05,2.654e-05,4.943e-05
1.543e-05,1.43e-05,9.37e-06
5.468e-05,1.166e-05,2.894e-05
4.275e-05,9.13e-06,3.277e-05
3.082e-05,6.6e-06,3.659e-05
1.888e-05,4.07e-06,4.042e-05
3.097e-05,2.76e-06,1.157e-05
1.596e-05,5.84e-06,4.575e-05
5.632e-05,5.29e-06,2.537e-05
