6.919e-05,6.58e-06,0.00012465
0.00011656,6.677e-05,0.00032048
9.433e-05,0.00026768,0.00026191
3.916e-05,0.00013737,0.00012407
8.414e-05,0.00011812,0.00016198
6.938e-05,9.888e-05,0.00018109
5.462e-05,7.963e-05,0.0002002
3.987e-05,6.038e-05,0.00021931
6.821e-05,2.995e-05,0.00014892
6.573e-05,8.983e-05,0.00022218
6.241e-05,0.00010512,0.00022171
5.91e-05,8.61e-05,0.00022124
5.578e-05,6.191e-05,0.00022077
5.246e-05,3.771e-05,0.00022031
4.914e-05,1.352e-05,0.00021984
3.835e-05,7.7e-05,0.00013357
3.186e-05,0.00012125,0.00022433
4.984e-05,0.0001531,0.00022292
1.957e-05,0.00010624,0.00017107
3.195e-05,0.00016067,0.00017209
4.432e-05,0.00021511,0.00017311
5.67e-05,0.00026954,0.00017413
2.802e-05,0.000137,0.00020911
3.683e-05,1.539e-05,7.759e-05
3.159e-05,0.00018951,0.0001173
0.00018901,5.684e-05,8.965e-05
0.0001526,4.933e-05,9.494e-05
0.0001162,4.181e-05,0.00010022
7.98e-05,3.429e-05,0.00010551
3.879e-05,4.041e-05,6.924e-05
2.264e-05,3.638e-05,0.00010267
9.662e-05,7.629e-05,6.91e-05
9.082e-05,7.507e-05,6.963e-05
8.502e-05,7.385e-05,7.015e-05
7.922e-05,7.264e-05,7.068e-05
7.342e-05,0.00011107,7.121e-05
6.762e-05,0.00012277,7.173e-05
6.997e-05,0.00014549,7.83e-05
0.00020527,8.853e-05,0.00013165
0.0001564,8.764e-05,0.00011047
0.00010753,8.675e-05,8.93e-05
5.866e-05,8.586e-05,6.813e-05
7.412e-05,0.00012622,8.18e-05
9.961e-05,0.00016785,4.997e-05
0.000244,3.813e-05,0.00010162
3.719e-05,3.425e-05,6.202e-05
7.439e-05,3.757e-05,5.404e-05
0.00011158,4.088e-05,4.607e-05
9.124e-05,5.469e-05,6.817e-05
0.00020108,6.67e-05,4.987e-05
7.542e-05,3.518e-05,7.951e-05
2.153e-05,2.42e-05,0.00010746
3.913e-05,2.691e-05,9.586e-05
5.673e-05,2.963e-05,8.427e-05
7.434e-05,3.235e-05,7.267e-05
6.192e-05,3.101e-05,9.884e-05
3.208e-05,2.998e-05,5.515e-05
5.178e-05,2.884e-05,5.426e-05
4.057e-05,6.058e-05,3.492e-05
4.665e-05,0.00010356,3.24e-05
5.273e-05,0.00014653,2.987e-05
5.881e-05,0.00018951,2.734e-05
3.829e-05,0.00023248,2.218e-05
4.232e-05,0.00012115,6.523e-05
4.476e-05,7.008e-05,3.912e-05
0.00012673,0.00010566,5.166e-05
0.00010158,9.956e-05,5.959e-05
7.643e-05,9.345e-05,6.751e-05
5.128e-05,8.735e-05,7.544e-05
6.369e-05,0.00012236,4.1e-05
4.752e-05,9.903e-05,8.73e-05
0.00010334,0.00022161,5.476e-05
0.00018097,0.00030663,3.218e-05
0.00019088,0.00028538,5.476e-05
0.00020079,0.00026413,7.734e-05
0.0002107,0.00024289,9.992e-05
9.632e-05,0.0002189,6.251e-05
6.61e-05,0.00025834,6.662e-05
8.398e-05,0.00028078,6.435e-05
0.00018776,0.0001464,0.000105
0.00016218,0.00011224,8.712e-05
0.00013659,7.808e-05,6.925e-05
0.00011101,4.392e-05,5.137e-05
8.543e-05,7.551e-05,3.35e-05
9.651e-05,0.00013239,4.355e-05
5.389e-05,0.00020729,4.65e-05
7.332e-05,0.00020361,3.338e-05
0.00010205,0.00016924,6.329e-05
0.00013078,0.00013487,9.32e-05
0.00015951,0.0001005,0.00012311
5.982e-05,9.092e-05,5.061e-05
0.00014326,0.00026208,7.615e-05
0.00010217,7.029e-05,8.896e-05
9.34e-05,0.00012068,3.088e-05
8.983e-05,9.823e-05,3.628e-05
8.625e-05,7.578e-05,4.168e-05
8.267e-05,5.333e-05,4.709e-05
3.132e-05,4.94e-05,3.664e-05
9.349e-05,5.142e-05,3.295e-05
9.69e-06,5.345e-05,3.213e-05
3.233e-05,2.918e-05,6.542e-05
3.107e-05,2.409e-05,7.418e-05
2.981e-05,1.9e-05,8.294e-05
2.855e-05,1.39e-05,9.17e-05
2.85e-05,2.232e-05,0.00014873
1.648e-05,4.076e-05,5.639e-05
3.063e-05,0.00015138,4.73e-05
3.703e-05,3.774e-05,6.438e-05
2.911e-05,3.587e-05,8.03e-05
2.119e-05,3.399e-05,9.621e-05
1.327e-05,3.211e-05,0.00011213
2.054e-05,8.769e-05,7.069e-05
3.529e-05,8.221e-05,3.644e-05
4.027e-05,2.259e-05,4.812e-05
2.514e-05,3.672e-05,8.395e-05
3.038e-05,6.104e-05,7.573e-05
3.562e-05,8.535e-05,6.75e-05
4.086e-05,0.00010967,5.928e-05
7.85e-06,3.008e-05,4.109e-05
2.795e-05,0.00011865,9.764e-05
3.387e-05,5.923e-05,1.753e-05
2.067e-05,0.00012633,2.854e-05
2.284e-05,9.704e-05,3.12e-05
2.501e-05,6.776e-05,3.385e-05
2.718e-05,3.848e-05,3.65e-05
1.179e-05,3.557e-05,2.94e-05
2.248e-05,2.025e-05,2.553e-05
4.039e-05,1.987e-05,3.133e-05
2.053e-05,1.411e-05,3.491e-05
2.166e-05,2.27e-05,4.122e-05
2.279e-05,3.129e-05,4.754e-05
2.392e-05,3.988e-05,5.385e-05
2.096e-05,1.393e-05,2.535e-05
1.035e-05,2.068e-05,1.819e-05
2.617e-05,1.966e-05,3.247e-05
1.397e-05,2.865e-05,2.418e-05
1.538e-05,2.52e-05,2.894e-05
1.679e-05,2.175e-05,3.371e-05
1.82e-05,1.83e-05,3.847e-05
5.559e-05,1.301e-05,5.362e-05
3.976e-05,2.831e-05,5.415e-05
8.12e-06,4.504e-05,6.003e-05
4.85e-05,1.053e-05,8.446e-05
4.252e-05,2.342e-05,7.632e-05
3.653e-05,3.631e-05,6.818e-05
3.055e-05,4.92e-05,6.004e-05
8e-06,9.309e-05,2.927e-05
5.821e-05,2.241e-05,2.914e-05
8.33e-06,3.474e-05,3.386e-05
1.617e-05,3.017e-05,2.346e-05
1.956e-05,2.644e-05,3.865e-05
2.294e-05,2.272e-05,5.384e-05
2.633e-05,1.899e-05,6.903e-05
1.872e-05,5.6e-05,5.433e-05
2.126e-05,2.499e-05,5.49e-05
3.342e-05,1.73e-05,3.363e-05
1.811e-05,6.09e-06,6.864e-05
1.417e-05,6.35e-06,7.766e-05
1.024e-05,6.61e-06,8.667e-05
6.3e-06,6.87e-06,9.568e-05
3.629e-05,7.12e-06,0.00026449
1.37e-05,1.282e-05,0.00011756
2.239e-05,1.166e-05,0.00013604
2.864e-05,1.67e-05,0.00011046
2.46e-05,1.594e-05,0.00010179
2.057e-05,1.517e-05,9.312e-05
1.653e-05,1.44e-05,8.445e-05
1.352e-05,2.524e-05,0.00018016
2.325e-05,9.57e-06,0.00011319
2.19e-05,2.73e-05,0.00011796
1.375e-05,1.119e-05,6.272e-05
1.469e-05,2.358e-05,5.744e-05
1.563e-05,3.596e-05,5.216e-05
1.657e-05,4.835e-05,4.688e-05
2.245e-05,1.817e-05,3.371e-05
2.62e-05,5.269e-05,1.96e-05
2.382e-05,6.488e-05,2.76e-05
3.748e-05,1.535e-05,3.33e-05
3.301e-05,1.273e-05,4.106e-05
2.854e-05,1.011e-05,4.882e-05
2.407e-05,7.49e-06,5.658e-05
1.96e-05,1.416e-05,6.434e-05
4.28e-05,1.267e-05,9.362e-05
1.834e-05,2.108e-05,7.672e-05
1.406e-05,1.101e-05,3.264e-05
1.383e-05,1.02e-05,3.707e-05
1.361e-05,9.38e-06,4.149e-05
1.338e-05,8.57e-06,4.592e-05
1.316e-05,2.09e-05,5.035e-05
1.294e-05,1.512e-05,5.478e-05
1.271e-05,1.085e-05,5.921e-05
1.249e-05,6.84e-06,6.364e-05
1.227e-05,7.79e-06,6.806e-05
1.204e-05,8.74e-06,7.249e-05
1.182e-05,9.69e-06,7.692e-05
4.417e-05,6.11e-06,4.877e-05
8.41e-06,1.269e-05,6.198e-05
1.012e-05,2.96e-05,7.62e-05
4.219e-05,8.66e-06,0.00012779
3.29e-05,8.45e-06,0.00012226
2.361e-05,8.24e-06,0.00011674
1.432e-05,8.03e-06,0.00011121
1.485e-05,1.855e-05,6.612e-05
5.68e-06,8.98e-06,7.448e-05
1.354e-05,8.85e-06,4.004e-05
1.752e-05,2.709e-05,5.654e-05
1.487e-05,2.381e-05,5.246e-05
1.223e-05,2.054e-05,4.839e-05
9.58e-06,1.726e-05,4.432e-05
1.78e-05,2.448e-05,0.00026559
1.521e-05,1.395e-05,8.932e-05
5.54e-06,2.955e-05,6.268e-05
2.305e-05,1.634e-05,9.863e-05
2.341e-05,1.347e-05,0.00011317
2.378e-05,1.06e-05,0.00012771
2.414e-05,7.74e-06,0.00014225
2.444e-05,1.704e-05,0.00027168
2.052e-05,2.165e-05,6.179e-05
2.121e-05,1.914e-05,6.472e-05
3.938e-05,1.479e-05,7.37e-05
4.399e-05,2.077e-05,7.658e-05
4.86e-05,2.674e-05,7.946e-05
5.321e-05,3.272e-05,8.233e-05
6.476e-05,9.52e-06,5.902e-05
2.408e-05,1.453e-05,8.006e-05
9.271e-05,1.614e-05,0.00024547
2.37e-05,8.02e-06,9.09e-05
2.177e-05,7.34e-06,0.00012131
1.983e-05,6.66e-06,0.00015172
1.789e-05,5.98e-06,0.00018212
0.00033625,1.066e-05,0.0002048
5.124e-05,9.99e-06,9.056e-05
5.498e-05,6.58e-06,3.923e-05
4.013e-05,6.3e-06,9.985e-05
3.885e-05,6.38e-06,9.471e-05
3.758e-05,6.45e-06,8.958e-05
3.63e-05,6.53e-06,8.444e-05
1.453e-05,5.49e-06,6.213e-05
3.065e-05,7.05e-06,4.482e-05
1.662e-05,1.128e-05,2.752e-05
4.862e-05,1.551e-05,0.0001065
3.961e-05,1.331e-05,8.676e-05
3.06e-05,1.11e-05,6.702e-05
2.16e-05,8.89e-06,4.728e-05
1.115e-05,6.62e-06,9.359e-05
8.085e-05,6.73e-06,0.0001794
1.53e-06,6.72e-06,0.00012156
0.00011765,5.35e-06,7.004e-05
9.816e-05,7.58e-06,8.488e-05
7.868e-05,9.81e-06,9.972e-05
5.919e-05,1.205e-05,0.00011455
3.128e-05,1.12e-05,9.359e-05
1.457e-05,1.774e-05,8.759e-05
6.413e-05,2.427e-05,7.409e-05
1.591e-05,1.341e-05,6.09e-05
1.896e-05,1.288e-05,5.347e-05
2.201e-05,1.236e-05,4.604e-05
2.505e-05,1.183e-05,3.861e-05
3.798e-05,9.58e-06,5.33e-05
2.109e-05,1.443e-05,0.00011109
1.843e-05,1.234e-05,5.595e-05
2.676e-05,4.62e-06,3.343e-05
2.141e-05,4.81e-06,4.522e-05
1.607e-05,4.99e-06,5.701e-05
1.072e-05,5.18e-06,6.88e-05
4.897e-05,1.101e-05,3.226e-05
1.296e-05,8.22e-06,8.757e-05
2.017e-05,8.06e-06,4.733e-05
4.723e-05,9.17e-06,6.1e-05
4.001e-05,8.84e-06,6.317e-05
3.278e-05,8.5e-06,6.534e-05
2.555e-05,8.17e-06,6.751e-05
2.447e-05,1.435e-05,6.4e-05
2.175e-05,2.054e-05,4.737e-05
9.37e-06,2.124e-05,8.765e-05
1.083e-05,2.827e-05,0.00011798
1.774e-05,2.589e-05,0.00010162
2.465e-05,2.351e-05,8.525e-05
3.156e-05,2.113e-05,6.889e-05
3.848e-05,4.107e-05,5.252e-05
4.539e-05,6.101e-05,3.616e-05
1.909e-05,3.429e-05,5.644e-05
8.605e-05,2.899e-05,2.622e-05
6.478e-05,3.475e-05,3.057e-05
4.35e-05,4.051e-05,3.491e-05
2.223e-05,4.627e-05,3.925e-05
2.247e-05,2.05e-05,1.883e-05
1.77e-05,6.776e-05,4.971e-05
3.313e-05,3.767e-05,6.149e-05
0.00020108,0.00013859,7.55e-05
0.00015011,0.00010533,5.997e-05
9.915e-05,7.208e-05,4.445e-05
4.818e-05,3.882e-05,2.892e-05
6.374e-05,5.56e-05,2.279e-05
3.94e-05,4.892e-05,4.178e-05
4.932e-05,2.03e-05,4.537e-05
4.975e-05,3.277e-05,3.865e-05
5.663e-05,3.309e-05,3.919e-05
6.351e-05,3.341e-05,3.974e-05
7.039e-05,3.373e-05,4.028e-05
4.782e-05,3.405e-05,0.00011348
0.0001009,0.00016184,8.666e-05
5.017e-05,4.136e-05,4.341e-05
3.294e-05,2.27e-05,5.314e-05
6.897e-05,7.591e-05,7.15e-05
0.00010499,0.00012912,8.986e-05
0.00014102,0.00018233,0.00010823
8.279e-05,7.251e-05,7.924e-05
8.192e-05,8.172e-05,3.566e-05
7.062e-05,6.812e-05,6.479e-05
4.877e-05,3.505e-05,2.462e-05
7.653e-05,3.111e-05,2.617e-05
0.00010429,2.716e-05,2.772e-05
0.00013204,2.321e-05,2.927e-05
0.0001598,1.074e-05,3.082e-05
0.00018756,1.539e-05,3.237e-05
0.00021532,2.997e-05,3.392e-05
0.00024308,1.375e-05,3.547e-05
0.00027084,1.208e-05,3.702e-05
0.0002986,1.04e-05,3.857e-05
0.00032635,8.73e-06,4.012e-05
6.507e-05,2.081e-05,4.808e-05
4.891e-05,2.274e-05,2.214e-05
6.144e-05,1.076e-05,3.979e-05
0.00015675,9.94e-06,1.833e-05
0.0001274,1.226e-05,2.441e-05
9.805e-05,1.458e-05,3.049e-05
6.87e-05,1.69e-05,3.658e-05
8.533e-05,1.922e-05,4.504e-05
2.768e-05,1.911e-05,3.279e-05
1.492e-05,1.288e-05,2.299e-05
1.927e-05,2.066e-05,3.322e-05
1.791e-05,1.871e-05,3.743e-05
1.655e-05,1.676e-05,4.164e-05
1.519e-05,1.482e-05,4.585e-05
1.719e-05,2.367e-05,3.144e-05
1.887e-05,5.657e-05,1.599e-05
1.987e-05,2.787e-05,3.273e-05
1.488e-05,1.45e-05,2.525e-05
2.654e-05,1.414e-05,2.687e-05
3.821e-05,1.378e-05,2.849e-05
4.987e-05,1.342e-05,3.01e-05
0.00010567,1.509e-05,4.097e-05
2.093e-05,1.688e-05,3.394e-05
2.272e-05,1.087e-05,3.655e-05
3.224e-05,1.229e-05,4.076e-05
3.008e-05,1.276e-05,3.94e-05
2.792e-05,1.324e-05,3.804e-05
2.576e-05,1.372e-05,3.668e-05
7.881e-05,2.273e-05,2.357e-05
3.704e-05,3.402e-05,4.039e-05
3.959e-05,1.952e-05,4.173e-05
0.00014662,5.846e-05,1.712e-05
0.00010754,5.744e-05,1.623e-05
6.846e-05,5.642e-05,1.534e-05
2.938e-05,5.541e-05,1.445e-05
1.274e-05,3.265e-05,2.517e-05
1.807e-05,6.215e-05,7.586e-05
2.756e-05,2.412e-05,4.473e-05
1.896e-05,1.876e-05,1.713e-05
1.714e-05,2.791e-05,2.012e-05
1.532e-05,3.705e-05,2.31e-05
1.349e-05,4.62e-05,2.609e-05
8.45e-06,1.973e-05,1.666e-05
7.38e-06,2.228e-05,5.505e-05
1.476e-05,4.224e-05,1.599e-05
1.932e-05,4.118e-05,4.058e-05
1.644e-05,3.093e-05,3.41e-05
1.357e-05,2.069e-05,2.762e-05
1.07e-05,1.044e-05,2.114e-05
6.94e-06,6.04e-06,3.276e-05
3.338e-05,1.536e-05,2.729e-05
6.66e-05,1.021e-05,1.271e-05
5.203e-05,6.47e-06,1.375e-05
3.746e-05,6.11e-06,1.479e-05
2.29e-05,5.75e-06,1.584e-05
8.33e-06,5.38e-06,1.688e-05
8.75e-06,1.553e-05,1.116e-05
5.48e-06,9.05e-06,2.016e-05
6.04e-06,1.669e-05,1.924e-05
1.422e-05,7.88e-06,5.403e-05
1.245e-05,8.66e-06,4.619e-05
1.069e-05,9.44e-06,3.836e-05
8.93e-06,1.021e-05,3.052e-05
3.76e-06,8.28e-06,2.044e-05
1.916e-05,2.272e-05,1.706e-05
8.43e-06,1.044e-05,3.092e-05
8.43e-06,9.64e-06,3.183e-05
8.37e-06,8.84e-06,2.594e-05
8.3e-06,8.04e-06,2.004e-05
8.24e-06,7.24e-06,1.415e-05
1.794e-05,1.376e-05,2.036e-05
6.26e-06,1.331e-05,2.13e-05
1.413e-05,1.561e-05,4.76e-05
9.4e-06,8.65e-06,2.728e-05
1.077e-05,8.27e-06,4.361e-05
1.215e-05,7.89e-06,5.994e-05
1.352e-05,7.51e-06,7.627e-05
1.766e-05,1.488e-05,2.482e-05
1.865e-05,2.495e-05,2.29e-05
1.964e-05,8.595e-05,2.098e-05
2.063e-05,9.23e-05,1.907e-05
2.162e-05,7.496e-05,1.715e-05
2.261e-05,5.761e-05,1.523e-05
2.36e-05,4.027e-05,1.331e-05
1.566e-05,4.897e-05,2.041e-05
1.023e-05,2.521e-05,1.71e-05
1.63e-05,4.2e-05,2.543e-05
3.877e-05,4.235e-05,2.773e-05
4.41e-05,4.358e-05,3.343e-05
4.942e-05,4.481e-05,3.913e-05
5.475e-05,4.604e-05,4.483e-05
3.9e-05,1.38e-05,3.571e-05
6.919e-05,2.137e-05,5.814e-05
3.397e-05,3.766e-05,3.872e-05
4.327e-05,1.982e-05,3.941e-05
6.117e-05,2.039e-05,4.469e-05
7.906e-05,2.095e-05,4.997e-05
9.695e-05,2.151e-05,5.525e-05
2.928e-05,5.45e-05,0.0001141
4.537e-05,1.218e-05,8.475e-05
3.423e-05,2.346e-05,0.00012517
1.74e-05,3.35e-05,8.468e-05
6.092e-05,3.326e-05,0.00014386
0.00010443,3.302e-05,0.00020304
0.00014794,3.278e-05,0.00026222
0.00010086,3.254e-05,0.00043102
5.823e-05,8.736e-05,0.0002738
3.365e-05,5.037e-05,0.00019118
3.624e-05,7.658e-05,0.00017483
4.435e-05,5.675e-05,0.00017555
5.245e-05,3.692e-05,0.00017627
6.055e-05,1.709e-05,0.00017699
5.958e-05,3.168e-05,0.00020401
2.921e-05,1.551e-05,0.00024866
2.536e-05,1.483e-05,0.00020787
2.85e-05,1.853e-05,0.00019129
3.164e-05,1.491e-05,0.0001747
3.478e-05,1.128e-05,0.00015812
3.791e-05,7.65e-06,0.00014154
5.651e-05,2.645e-05,0.00011512
9.635e-05,3.159e-05,8.706e-05
1.725e-05,2.292e-05,0.0001284
2.251e-05,1.402e-05,0.00012373
2.324e-05,1.214e-05,0.00011838
2.396e-05,1.026e-05,0.00011303
2.469e-05,8.38e-06,0.00010768
2.734e-05,2.838e-05,0.00011781
1.379e-05,1.544e-05,0.00013017
1.873e-05,8.25e-06,0.00011233
2.448e-05,7.83e-06,8.407e-05
2.744e-05,3.525e-05,9.788e-05
3.04e-05,6.268e-05,0.00011168
3.336e-05,9.01e-05,0.00012549
3.303e-05,3.389e-05,0.00027857
3.484e-05,4.081e-05,0.00011855
0.00018391,2.221e-05,0.00020989
0.00011996,2.447e-05,0.00023798
0.0001024,2.249e-05,0.00027502
8.483e-05,2.051e-05,0.00031205
6.727e-05,1.853e-05,0.00034909
2.518e-05,1.549e-05,0.00012018
1.684e-05,9.49e-06,0.0001017
1.146e-05,6.6e-06,0.0001398
1.216e-05,3.71e-06,0.00011542
1.981e-05,3.87e-06,0.000111
2.747e-05,4.04e-06,0.00010659
3.512e-05,4.21e-06,0.00010217
3.776e-05,9.93e-06,0.00014384
1.444e-05,8.51e-06,9.872e-05
0.00011744,1.038e-05,5.495e-05
5.94e-06,1.753e-05,0.00012683
1.347e-05,1.52e-05,0.00011981
2.101e-05,1.287e-05,0.00011279
2.854e-05,1.053e-05,0.00010577
0.00014629,1.125e-05,0.00013785
2.694e-05,1.169e-05,0.00013851
8.92e-06,8.11e-06,0.00013875
5.125e-05,2.28e-05,8.104e-05
3.718e-05,1.661e-05,0.00010032
2.31e-05,1.041e-05,0.0001196
9.02e-06,4.22e-06,0.00013888
2.528e-05,1.508e-05,0.00025558
2.82e-05,1.131e-05,0.00010246
2.848e-05,7.35e-06,8.101e-05
1.799e-05,4.412e-05,0.00011772
1.866e-05,4.149e-05,0.00013729
1.932e-05,3.886e-05,0.00015686
1.999e-05,3.623e-05,0.00017643
1.835e-05,2.537e-05,7.044e-05
3.09e-05,1.323e-05,0.00042712
4.678e-05,1.178e-05,6.065e-05
5.462e-05,1.023e-05,9.372e-05
4.203e-05,1.104e-05,8.138e-05
2.943e-05,1.186e-05,6.905e-05
1.684e-05,1.267e-05,5.671e-05
4.913e-05,2.196e-05,4.489e-05
